title_id,title,year,runtime,genres,dir_list,cast_list,rating
tt2833074,1987,(2014),105 min,"
Biography, Comedy, Drama            ","['Director:', 'Ricardo Trogi']","['Stars:', 'Jean-Carl Boucher,', 'Sandrine Bisson,', 'Claudio Colangelo,', 'Laurent-Christophe De Ruelle']",7.3
tt19514774,1987 Best of Memphis TV Yearbook Volume 1,(2016),128 min,"
Sport            ","['Director:', 'Rock Parsons']","['Star:', 'Adam Parsons']",
tt19514870,1987 Best of Memphis TV Yearbook Volume 2,(2018),121 min,"
Sport            ","['Director:', 'Rock Parsons']","['Star:', 'Adam Parsons']",
tt19514924,1987 Best of Memphis TV Yearbook Volume 3,(2018),128 min,"
Sport            ","['Director:', 'Rock Parsons']","['Star:', 'Adam Parsons']",
tt19514944,1987 Best of Memphis TV Yearbook Volume 4,(2018),133 min,"
Sport            ","['Director:', 'Rock Parsons']","['Star:', 'Adam Parsons']",
tt12833130,1988 Fa Cup Final - Wimbledon V Liverpool,(1988),,"
Sport            ","['Stars:', 'Dave Bassett,', 'Dave Beasant,', 'Alan Cork,', 'Laurie Cunningham']",[],
tt0075609,1988: The Remake,(1977),94 min,"
Music            ","['Director:', 'Rick Schmidt']","['Stars:', 'Juan Demone,', 'Ed Nylund,', 'Dick Richardson,', 'Carolyn Zaremba']",3.9
tt3982302,1989,(2013),,"
Drama            ","['Director:', 'Jason William Power']","['Stars:', 'Rick Ayers,', 'Remi Barron,', 'Matthew Bourdet,', 'Richard Goeb']",
tt0085124,1990: The Bronx Warriors,(1982),89 min,"
Action, Sci-Fi, Thriller            ","['Director:', 'Enzo G. Castellari']","['Stars:', 'Mark Gregory,', 'Fred Williamson,', 'Vic Morrow,', 'Christopher Connelly']",5.2
tt15557864,1990: Living on the edge,(1990),60 min,"
News            ","['Director:', 'Tim Miller']","['Star:', 'Tom Brokaw']",
tt8264546,1991,(I) (2018),101 min,"
Comedy            ","['Director:', 'Ricardo Trogi']","['Stars:', 'Jean-Carl Boucher,', 'Juliette Gosselin,', 'Sandrine Bisson,', 'Claudio Colangelo']",7.1
tt19515074,1992 Memphis Yearbook Volume 1,(2018),140 min,"
Sport            ","['Director:', 'Rock Parsons']","['Star:', 'Adam Parsons']",
tt7732524,1993,(2017),73 min,"
Horror            ","['Director:', 'Elle Millie']","['Stars:', 'Thomas Webb,', 'Kaden Christie,', 'Ella Garland,', 'Lola Kraft']",4.4
tt0193692,1994,(1994),90 min,"
Drama            ","['Director:', 'D.W. Gordon']","['Stars:', 'Scott McCord,', 'Robin Brûlé,', 'Robert Fulton,', 'Johnny Kalangis']",7.4
tt12775252,1996 Division One Play Off Final,(1996),,"
Action            ",[],[],
tt0147802,1999,(1997),92 min,"
Comedy, Drama            ","['Director:', 'Nick Davis']","['Stars:', 'Dan Futterman,', 'Allyson Downey,', 'Jennifer Garner,', 'Matt McGrath']",4.7
tt1458389,1999,(2009),111 min,"
Action, Crime, Drama            ","['Director:', 'Lenin M. Sivam']","['Stars:', 'Lucsy Ag,', 'Madona T. Alphonse,', 'Ketheeswaran Ampalavanar,', 'K.S. Balachandran']",7.5
tt1830453,1:1.6 An Ode to Lost Love,(2004),96 min,"
Drama            ","['Director:', 'Madhu Ambat']","['Stars:', 'Rati Agnihotri,', 'Gulshan Grover,', 'Atul Kulkarni,', 'Sonali Kulkarni']",6.6
tt7541106,1BR,(2019),90 min,"
Drama, Horror, Thriller            ","['Director:', 'David Marmor']","['Stars:', 'Nicole Brydon Bloom,', 'Giles Matthey,', 'Taylor Nichols,', 'Alan Blumenfeld']",5.8
tt1745649,1MC: Something of Vengeance,(2010),85 min,"
Comedy, Crime, Drama            ","['Director:', 'Martyn Park']","['Stars:', 'Liliya May,', 'Laurence Coy,', 'Terry Serio,', 'James Saivanidis']",7.5
tt4322094,1Night 2Last 3Ever,(2013),120 min,"
Comedy, Musical            ","['Director:', 'Brian Holden']","['Stars:', 'Jeff Blim,', 'Denise Donovan,', 'Pat Rourke,', 'Lauren Lopez']",9.1
tt0442735,1nite,(2004),80 min,"
Drama            ","['Director:', 'Amarbir Singh']","['Stars:', 'Genevieve Bowers,', 'Jon Brazier,', 'Karlos Drinkwater,', 'Nial Greenstock']",6.8
tt0477640,1st Bite,(2006),120 min,"
Comedy, Drama, Fantasy            ","['Director:', 'Hunt Hoe']","['Stars:', 'David La Haye,', 'Leah Pinsent,', 'Napakpapha Nakprasitte,', 'Michael Ironside']",4.2
tt7153134,1st Born,(2019),79 min,"
Comedy            ","['Directors:', 'Ali Atshani,', 'Sam Khoze']","['Stars:', 'Val Kilmer,', 'Denise Richards,', 'Tom Berenger,', 'Dominique Swain']",3.3
tt3798912,1st Date,(2015),89 min,"
Comedy, Romance            ","['Directors:', 'James Huang,', 'Elizabeth Sandy']","['Stars:', 'Jeff Bowser,', 'Elaine Kao,', 'Judith Cubas Jones,', 'Elizabeth Sandy']",5.7
tt1431996,1st Person Shooter,(2004),90 min,"
Comedy            ","['Director:', 'Sean Rourke']","['Stars:', 'Danny Albano,', 'Jeffrey Edward Baksinski,', 'Britt Barrett,', 'Aaron Benoit']",
tt5945946,1st Strike,(2016),99 min,"
Drama            ","['Director:', 'David Llauger Meiselman']","['Stars:', 'Danny Trejo,', 'Johnny Ortiz,', 'Stella Ademiluyi,', 'Ric Aguirre']",4.4
tt8142044,1st Summoning,(2018),97 min,"
Horror            ","['Director:', 'Raymond Wood']","['Stars:', 'Hayley Lovitt,', 'Jason MacDonald,', 'Teddy Cole,', 'Brook Todd']",3.3
tt12789868,1st Year Checking,(2020),87 min,"
Sport            ","['Director:', 'Michael Messner']","['Star:', 'Grayson Messner']",
tt1144456,2,(I) (2007),83 min,"
Horror            ","['Director:', 'Andy Davis']","['Stars:', 'C. James Roberts,', 'Molly W.B. Roberts,', 'Diane Dupris,', 'Al Lamanda']",5.2
tt9720688,2,(2018),81 min,"
Drama            ","['Director:', 'Marcelo Presotto']","['Stars:', 'Luciana Caruso,', 'Ricardo Dantas,', 'Luciano Gatti,', 'Naomi Nero']",6.3
tt2431420,2 & Twenty-Six *Reprise*,(2014),,"
Horror, Thriller            ","['Director:', 'Edward St. Joseph']","['Stars:', 'Sarah Clark,', 'Bobby Bracamontez,', 'Natalie Makenna,', 'Scott K. Butler']",6
tt1753362,2 28,(2011),85 min,"
Drama            ","['Director:', 'Benjamin M. Piety']","['Stars:', 'Daniel Taylor,', 'Zachary Haas,', 'Michael Miceli,', 'Sally Digirolamo']",
tt0772147,2 A.M.,(2006),97 min,"
Comedy, Drama            ","['Director:', 'Korey Coleman']","['Stars:', 'Korey Coleman,', 'Robert Henry,', 'Lily McLachlen,', 'Mia Hunt']",7.5
tt2731970,2 Bedroom 1 Bath,(2014),91 min,"
Horror, Mystery, Thriller            ","['Director:', 'Stanley Yung']","['Stars:', 'Marcela Macias,', 'Michele Hicks,', 'Dee Wallace,', 'Ivan Shaw']",3.7
tt9341040,2 Below 0,(2019),48 min,"
Comedy, Drama, History            ","['Director:', 'Tim Cash']","['Stars:', 'Pennan Brae,', 'Yuvia Storm,', 'Vanessa Farnsworth,', 'Amber Dawn Hanson']",
tt0206778,2 Birds with 1 Stallone,(2002),76 min,"
Drama            ","['Director:', 'Bret Carr']","['Stars:', 'Bret Carr,', 'Ernest Mingione,', 'Starla Benford,', 'Jon Jacobs']",6.5
tt3399610,2 Brothers: The Movie,(2012),151 min,"
Action            ","['Director:', 'Skinny Montana']","['Stars:', 'Skinny Montana,', 'Cide,', 'Big Doc,', 'T. Banks']",
tt2097803,2 Catch 2,(1979),95 min,"
Adventure            ","['Directors:', 'Dennis Lisonbee,', 'Gene Minshall']","['Stars:', 'Steve Anderson,', 'Sam Di Bello,', 'Alan Hansen,', 'Darrell Minshall']",
tt6259946,2 Cool 2 Be 4gotten,(2016),95 min,"
Crime, Drama, Mystery            ","['Director:', 'Petersen Vargas']","['Stars:', 'Khalil Ramos,', 'Ethan Salvador,', 'Jameson Blake,', 'Ana Capri']",6.4
tt20447186,2 Days After Friday,(2019),,"
Comedy, Drama            ","['Director:', 'Peter Sedufia']","['Stars:', 'Jackie Appiah,', 'Qwasi Blay Jr.,', 'John Dumelo,', 'Mofe Duncan']",
tt7842068,2 Days Without a Bagel 2,(2007),,"
Comedy            ","['Director:', 'Jason Gerbay']","['Stars:', 'Julia Meyer,', 'Jason Gerbay,', 'Matt License,', 'Jon Kratzen']",
tt1602472,Two Days in New York,(2012),96 min,"
Comedy, Drama, Romance            ","['Director:', 'Julie Delpy']","['Stars:', 'Julie Delpy,', 'Chris Rock,', 'Albert Delpy,', 'Alexia Landeau']",6
tt0841044,Two Days in Paris,(2007),96 min,"
Comedy, Drama, Romance            ","['Director:', 'Julie Delpy']","['Stars:', 'Julie Delpy,', 'Adam Goldberg,', 'Daniel Brühl,', 'Marie Pillet']",6.7
tt0115438,2 Days in the Valley,(1996),104 min,"
Comedy, Crime, Thriller            ","['Director:', 'John Herzfeld']","['Stars:', 'Teri Hatcher,', 'Jeff Daniels,', 'Danny Aiello,', 'Charlize Theron']",6.5
tt2378390,2 Dead 2 Kill,(2013),90 min,"
Action, Crime, Thriller            ","['Directors:', 'Michael J. Hach,', 'Neil Kinsella']","['Stars:', 'Jill Andre,', 'Katherine Bailess,', 'I. Elijah Baughman,', 'Jordi Caballero']",4.6
tt6172572,2 Die For,(2018),,"
Horror            ","['Directors:', 'Dustin Ferguson,', 'Jason Impey,', 'Kieran Johnston,', 'Alain Juteau,', 'Chris Levine,', 'Michael Rogers,', 'Gav Chuckie Steel,', 'Jackson Batchelor,', 'Glenn Berggoetz,', 'Sam Mason-Bell,', 'Bill Mulligan,', 'Tony Newton,', 'Noel J. Rainford,', 'Brandon Scullion,', 'Martin Sonntag,', 'Jonathan Turcotte,', 'Alan Watkins,', 'Jared Worthen,', 'Attila Gyula Balázs,', 'Luc Bernier,', 'Richard Chandler,', 'Matt Cloude,', 'Ylenia Crosta Mancin,', 'Eric Elick,', 'Mathew Fisher,', 'Killian H. Gore,', 'Jeff Kacmarynski,', 'Monte Light,', 'Antoni McVay,', 'Eric Micallef,', 'Jennifer Nangle,', 'Alex Napiwocki,', 'Martin W. Payne,', 'Aviv Rubinstien']","['Stars:', 'Daiane Azura,', 'Isabele Barnard,', 'Jackson Batchelor,', 'Luc Bernier']",3.5
